1050,1050
1051,1051
1052,1052
1053,1053
1054,1054
1055,1055
1056,1056
1057,1057
1058,1058
1059,1059
1060,1060
20,1061
1061,1061
779,1068
1068,1068
1077,1077
1078,1078
1080,1080
1084,1084
1085,1085
1086,1086
1096,1096
1097,1097
1098,1098
1114,1114
1116,1116
1117,1117
1110,1118
1118,1118
1120,1120
1121,1121
1122,1122
1123,1123
1124,1124
1125,1125
1126,1126
1127,1127
1128,1128
1129,1129
1130,1130
242,1131
1131,1131
1139,1139
1140,1140
1141,1141
1142,1142
1143,1143
1144,1144
1145,1145
1137,1146
1146,1146
1158,1158
1159,1159
1160,1160
1161,1161
1162,1162
1163,1163
1164,1164
1165,1165
200,1166
1166,1166
1192,1192
1260,1260
1261,1261
1270,1270
1271,1271
1289,1289
1290,1290
1291,1291
1292,1292
1293,1293
1294,1294
1295,1295
538,1296
1296,1296
1305,1305
1345,1345
1346,1346
1347,1347
1348,1348
1349,1349
1350,1350
1351,1351
1352,1352
1353,1353
654,1354
1354,1354
1403,1403
1404,1404
1408,1408
1409,1409
1415,1415
1416,1416
848,1417
1417,1417
1418,1418
1419,1419
1420,1420
1421,1421
1422,1422
1423,1423
1424,1424
731,1425
1425,1425
1434,1434
1435,1435
1436,1436
1437,1437
1467,1467
1468,1468
1469,1469
1470,1470
1471,1471
1485,1485
1486,1486
1487,1487
1461,1488
1488,1488
1492,1492
2171,1492
1491,1493
1493,1493
1502,1502
1503,1503
1504,1504
1505,1505
1506,1506
1507,1507
1508,1508
1509,1509
1510,1510
1511,1511
1512,1512
1513,1513
1514,1514
1515,1515
1516,1516
1517,1517
1496,1518
1518,1518
1529,1529
1524,1530
1530,1530
1548,1548
1549,1549
1565,1565
1566,1566
1571,1571
1572,1572
1573,1573
1574,1574
1575,1575
1579,1579
1439,1580
1580,1580
1604,1604
1605,1605
1606,1606
1607,1607
1625,1632
1632,1632
1634,1634
1652,1652
1653,1653
1269,1654
1654,1654
1660,1660
1661,1661
1662,1662
1145,1663
1663,1663
1645,1667
1667,1667
1696,1696
1697,1697
1698,1698
1601,1699
1699,1699
1728,1728
1729,1729
1730,1730
1725,1731
1731,1731
1752,1752
572,1758
1758,1758
1762,1762
1763,1763
1764,1764
1765,1765
1766,1766
1798,1798
1799,1799
1800,1800
1801,1801
1802,1802
1803,1803
1804,1804
1805,1805
1806,1806
1807,1807
1808,1808
1809,1809
1810,1810
1811,1811
1812,1812
1813,1813
1814,1814
1815,1815
1816,1816
1817,1817
1829,1829
1830,1830
1831,1831
1832,1832
1833,1833
1835,1835
1836,1836
1837,1837
1838,1838
1839,1839
1840,1840
1841,1841
1842,1842
1843,1843
1844,1844
1845,1845
1846,1846
1847,1847
1848,1848
1849,1849
1850,1850
1851,1851
1855,1855
1856,1856
1871,1871
1872,1872
1873,1873
1874,1874
1869,1875
1875,1875
1879,1879
1880,1880
1881,1881
1882,1882
1883,1883
1884,1884
1885,1885
1876,1886
1886,1886
1890,1890
56,1933
1933,1933
1942,1942
1943,1943
1944,1944
1945,1945
1946,1946
1947,1947
1948,1948
1949,1949
1975,1975
1976,1976
1939,1977
1977,1977
2005,2005
2006,2006
2007,2007
2008,2008
2009,2009
2010,2010
2011,2011
2012,2012
1343,2013
2013,2013
2020,2020
2016,2021
2021,2021
2022,2022
2023,2023
2024,2024
2045,2045
2046,2046
2047,2047
1923,2048
1938,2048
1971,2048
1986,2048
2048,2048
2056,2056
2057,2057
2058,2058
659,2070
2070,2070
2075,2075
2076,2076
2077,2077
11,2088
2088,2088
2089,2089
2101,2101
3527,2101
2100,2102
2102,2102
53,2104
2104,2104
2105,2105
2106,2106
2107,2107
2111,2111
2112,2112
65,2113
2113,2113
2114,2114
2117,2117
77,2118
2118,2118
2119,2119
2120,2120
86,2121
2121,2121
89,2122
2122,2122
2123,2123
2124,2124
2125,2125
14,2126
2126,2126
101,2127
2127,2127
2128,2128
2129,2129
107,2130
2130,2130
1213,2131
2131,2131
152,2139
2139,2139
414,2140
2140,2140
411,2143
2143,2143
2154,2154
2159,2159
2052,2160
2160,2160
2164,2164
2165,2165
2170,2170
251,2174
2174,2174
2175,2175
2186,2186
2187,2187
2188,2188
1111,2189
2189,2189
2190,2190
2195,2195
476,2196
2196,2196
2199,2199
663,2204
2204,2204
702,2206
2206,2206
2208,2208
2212,2212
2216,2216
842,2217
2217,2217
2220,2220
62,2223
2223,2223
1082,2228
2228,2228
2152,2232
2232,2232
2235,2235
2241,2241
2248,2248
2251,2251
2253,2253
1750,2256
2256,2256
2263,2263
1921,2270
2270,2270
2273,2273
1912,2274
2274,2274
1914,2275
2275,2275
1878,2276
2276,2276
2278,2278
1888,2279
2279,2279
1993,2281
1996,2281
2281,2281
1987,2283
2283,2283
2272,2285
2280,2285
2285,2285
2288,2288
2023,2290
2290,2290
1077,2296
2296,2296
2299,2299
2305,2305
2308,2308
1864,2311
2262,2311
2311,2311
17,2313
2075,2313
2313,2313
783,2315
2315,2315
2317,2317
2325,2325
1562,2326
2326,2326
2335,2335
4958,2335
2338,2338
1619,2339
2339,2339
2340,2340
4967,2340
561,2343
2343,2343
2345,2345
5193,2345
2351,2351
4735,2351
332,2355
2355,2355
2356,2356
2359,2359
4698,2359
2363,2363
794,2364
2364,2364
2366,2366
2367,2367
3972,2367
1925,2370
2370,2370
2371,2371
4705,2371
2374,2374
4934,2374
2378,2378
2379,2379
5044,2379
2384,2384
4827,2384
2389,2389
2392,2392
4897,2392
2398,2398
3902,2398
2407,2407
2410,2410
2411,2411
1456,2412
2412,2412
880,2413
2413,2413
2418,2418
4700,2418
2422,2422
2423,2423
2424,2424
2425,2425
3973,2425
2429,2429
4965,2429
2436,2436
5104,2436
1726,2439
2439,2439
2440,2440
5046,2440
2442,2442
4075,2442
1259,2446
2446,2446
2445,2447
2447,2447
2448,2448
2449,2449
4049,2449
2448,2450
2450,2450
2453,2453
2454,2454
4698,2454
2457,2457
4907,2457
2460,2460
2463,2463
4617,2463
2480,2480
2481,2481
4577,2481
2485,2485
5090,2485
2122,2488
2488,2488
191,2489
507,2489
2489,2489
2490,2490
2491,2491
4445,2491
2493,2493
4821,2493
2496,2496
5297,2496
2499,2499
5074,2499
2501,2501
5076,2501
2509,2509
2510,2510
4233,2510
146,2513
2513,2513
2514,2515
2515,2515
1075,2517
2517,2517
2086,2519
2519,2519
4253,2519
2531,2531
4695,2531
2536,2536
4777,2536
2539,2539
5166,2539
2541,2541
5248,2541
2547,2547
5166,2547
2552,2552
5046,2552
2558,2558
4494,2558
2561,2561
4075,2561
1440,2565
2565,2565
2566,2566
2567,2567
5174,2567
2571,2571
5248,2571
2581,2581
4993,2581
2588,2588
4859,2588
113,2591
486,2591
2591,2591
2592,2592
4930,2592
2594,2594
5040,2594
2598,2598
4849,2598
2604,2604
2605,2605
4849,2605
2568,2609
2609,2609
2610,2610
3809,2610
2601,2612
2612,2612
2613,2613
2614,2614
4864,2614
2620,2620
4666,2620
2623,2623
4092,2623
2630,2630
4841,2630
2633,2633
4549,2633
2636,2636
4778,2636
2639,2639
2640,2640
5202,2640
2643,2643
4428,2643
2647,2647
2648,2648
5021,2648
2656,2656
5160,2656
2057,2659
2659,2659
2660,2660
4521,2660
2668,2668
5189,2668
2671,2671
2672,2672
2673,2673
4873,2673
2676,2676
2677,2677
83,2679
2679,2679
5070,2679
632,2685
2685,2685
2158,2686
2686,2686
2135,2694
2694,2694
2695,2695
4891,2695
378,2701
2085,2701
2701,2701
2711,2711
5040,2711
2714,2714
2715,2715
4938,2715
2719,2719
4920,2719
2722,2722
2723,2723
4657,2723
2724,2727
2727,2727
2728,2728
4919,2728
2730,2730
2732,2732
2733,2733
5223,2733
2736,2736
2738,2738
5178,2738
2743,2743
2748,2748
4765,2748
2752,2752
5006,2752
2755,2757
2757,2757
2758,2758
2759,2759
5243,2759
2763,2763
5107,2763
2769,2769
4672,2769
2771,2771
2772,2772
4636,2772
2775,2775
4828,2775
2402,2780
2780,2780
1557,2786
2786,2786
2250,2787
2787,2787
2788,2788
594,2791
2791,2791
2793,2793
5017,2793
785,2800
2800,2800
2801,2801
5067,2801
2778,2803
2803,2803
2804,2804
2805,2805
4558,2805
2816,2816
4634,2816
531,2818
2818,2818
2825,2825
5226,2825
2828,2828
2829,2829
2830,2830
5068,2830
2836,2836
5130,2836
2841,2841
2842,2842
4703,2842
2844,2844
5252,2844
2847,2847
2852,2852
4985,2852
2856,2856
2858,2858
1466,2859
2859,2859
2860,2860
2839,2861
2861,2861
2862,2862
5206,2862
2480,2869
2482,2869
2869,2869
2753,2871
2871,2871
2136,2872
2872,2872
2874,2874
3596,2874
260,2878
2878,2878
2882,2882
1447,2883
2883,2883
2582,2885
2885,2885
2887,2887
4978,2887
1460,2893
2893,2893
2895,2895
5215,2895
2898,2898
4389,2898
2902,2902
4388,2902
2907,2907
4619,2907
2910,2910
2912,2912
5290,2912
2898,2916
2903,2916
2916,2916
2919,2919
4277,2919
2923,2923
4372,2923
2927,2927
4665,2927
2931,2931
4846,2931
2935,2935
2938,2938
4417,2938
737,2944
2944,2944
2943,2945
2945,2945
2946,2946
454,2949
2949,2949
2950,2950
4716,2950
2953,2953
4979,2953
2956,2956
4991,2956
2043,2960
2068,2960
2960,2960
2961,2961
5124,2961
2967,2967
1015,2968
2968,2968
2969,2969
4575,2969
2974,2974
5057,2974
1651,2978
2978,2978
2979,2979
2980,2980
2983,2983
3845,2983
1845,2990
2593,2990
2990,2990
2991,2991
4548,2991
2997,2997
5127,2997
2999,2999
1730,3000
3000,3000
3006,3006
4675,3006
3010,3010
4720,3010
3013,3013
5292,3013
3016,3016
4757,3016
3021,3021
5236,3021
3023,3023
3024,3024
1917,3025
3025,3025
3034,3034
3035,3035
3037,3037
3038,3038
3040,3040
4845,3040
1602,3043
3043,3043
3044,3044
4096,3044
3047,3047
4580,3047
3048,3049
3049,3049
3044,3050
3050,3050
3053,3053
5026,3053
3056,3056
3059,3059
3060,3060
4566,3060
3065,3065
3066,3066
3067,3067
5048,3067
744,3072
3072,3072
1617,3074
3074,3074
3076,3076
3078,3078
5217,3078
3083,3083
3085,3085
3086,3086
541,3089
2109,3089
3089,3089
3091,3091
5204,3091
3095,3095
5204,3095
3100,3100
95,3101
3101,3101
4565,3101
3104,3104
5138,3104
3068,3107
3107,3107
1555,3108
3108,3108
3109,3109
4990,3109
3114,3114
3115,3115
4862,3115
3122,3122
4831,3122
3126,3126
4831,3126
3123,3130
3130,3130
1797,3131
3115,3131
3116,3131
3131,3131
3133,3133
3134,3134
3135,3135
3136,3136
4048,3136
3139,3139
5045,3139
3142,3142
4410,3142
1827,3149
3149,3149
3150,3150
3151,3151
3874,3151
3161,3161
5269,3161
3117,3164
3164,3164
3167,3167
597,3168
3168,3168
3169,3169
1779,3170
1844,3170
3170,3170
2247,3173
3173,3173
3178,3178
4052,3178
3182,3182
4710,3182
3185,3185
2698,3188
3188,3188
3192,3192
4378,3192
3195,3195
4395,3195
3198,3198
3199,3199
3203,3203
3204,3204
4769,3204
1946,3218
3218,3218
3220,3220
4381,3220
988,3223
990,3223
3223,3223
3232,3232
4747,3232
3235,3235
3236,3236
3237,3237
3241,3241
5140,3241
3247,3247
5268,3247
3251,3251
3252,3252
5140,3252
3256,3256
3259,3259
3260,3260
1161,3261
3261,3261
650,3264
3264,3264
3267,3267
3269,3269
934,3271
3271,3271
3275,3275
5272,3275
3278,3278
5272,3278
3024,3281
3144,3281
3281,3281
2039,3283
3283,3283
1612,3284
3284,3284
3285,3285
3287,3287
2062,3289
3289,3289
813,3290
815,3290
817,3290
3290,3290
3292,3292
5275,3292
3294,3294
1666,3298
3298,3298
3299,3299
5125,3299
1076,3302
3302,3302
3303,3303
2397,3306
3306,3306
3311,3311
3516,3311
3314,3314
5231,3314
3317,3317
3320,3320
4643,3320
3325,3325
3326,3326
5104,3326
3328,3328
3516,3328
3331,3331
1694,3332
3332,3332
3193,3333
3333,3333
296,3338
2355,3338
3338,3338
3337,3339
3339,3339
355,3340
3340,3340
397,3341
3341,3341
3344,3344
591,3345
3345,3345
3347,3347
3348,3348
3349,3349
3350,3350
5279,3350
3354,3354
5065,3354
3360,3360
5179,3360
2216,3369
2475,3369
3369,3369
481,3371
3371,3371
3374,3374
4918,3374
3376,3376
4016,3376
437,3378
471,3378
3378,3378
3382,3382
3383,3383
4092,3383
3386,3386
4913,3386
3360,3396
3361,3396
3396,3396
2781,3398
3398,3398
3401,3401
3402,3402
5027,3402
3405,3405
3407,3407
5245,3407
3413,3413
5022,3413
3415,3415
3416,3416
3417,3417
3418,3418
540,3419
3419,3419
3289,3420
3409,3420
3420,3420
3421,3421
4887,3421
3426,3426
4525,3426
2054,3429
2064,3429
3429,3429
3431,3431
5016,3431
547,3438
3438,3438
3442,3442
4148,3442
3444,3444
3445,3445
3296,3452
3452,3452
3453,3453
3454,3454
3455,3455
3902,3455
3459,3459
4749,3459
3461,3461
3464,3464
3465,3465
4866,3465
3471,3471
5212,3471
3476,3476
3477,3477
5208,3477
3480,3480
3489,3489
3490,3490
4906,3490
3495,3495
4907,3495
3497,3497
3526,3497
3499,3499
3506,3506
4369,3506
1599,3510
3510,3510
3328,3512
3420,3512
3512,3512
3498,3517
3517,3517
3502,3518
3518,3518
294,3527
295,3527
3527,3527
3245,3529
3529,3529
5083,3529
3534,3534
3221,3535
3535,3535
3536,3536
212,3538
2046,3538
3538,3538
800,3545
3545,3545
3548,3548
5263,3548
3041,3551
3551,3551
3554,3554
3555,3555
4592,3555
3557,3557
5155,3557
3566,3566
3567,3567
5198,3567
3576,3576
3577,3577
3001,3580
3580,3580
1793,3581
1795,3581
3581,3581
3583,3583
4524,3583
3585,3586
3586,3586
4914,3586
2410,3589
3589,3589
3442,3597
3597,3597
3599,3599
3603,3603
3276,3604
3604,3604
3606,3606
131,3613
3613,3613
4712,3613
2896,3616
3616,3616
3617,3617
1157,3618
1159,3618
2234,3618
3618,3618
816,3621
822,3621
3621,3621
3624,3624
3625,3625
3626,3626
635,3627
3627,3627
3629,3629
3594,3630
3630,3630
179,3632
989,3632
3102,3632
3105,3632
3121,3632
3632,3632
2065,3634
3634,3634
4664,3634
3640,3641
3641,3641
4864,3641
3645,3645
465,3646
886,3646
2195,3646
3293,3646
3646,3646
3657,3657
438,3659
3659,3659
3662,3662
2766,3663
3663,3663
3666,3666
4976,3666
1693,3673
3673,3673
3676,3676
3677,3677
3678,3678
1684,3680
2381,3680
3680,3680
2496,3687
3687,3687
4161,3687
1800,3688
3686,3688
3688,3688
3690,3690
4389,3690
2814,3692
3692,3692
1054,3694
3694,3694
3697,3697
3699,3699
1008,3706
1459,3706
3706,3706
2644,3715
3715,3715
3716,3716
3724,3724
2634,3725
3725,3725
4926,3725
3182,3727
3727,3727
881,3728
3728,3728
3733,3733
4881,3733
2911,3736
3101,3736
3736,3736
4910,3736
3744,3744
4557,3744
3748,3748
2951,3749
3749,3749
3755,3755
3756,3756
2332,3760
3460,3760
3760,3760
2924,3761
3761,3761
3762,3765
3765,3765
2965,3766
3766,3766
3767,3767
3769,3769
1434,3770
3770,3770
3773,3773
5044,3773
3775,3775
2554,3776
3776,3776
1569,3780
2552,3780
3780,3780
2577,3782
3782,3782
3783,3783
3110,3784
3784,3784
1749,3785
3785,3785
3793,3793
3800,3800
5143,3800
3803,3803
3804,3804
4624,3804
1887,3808
1924,3808
3808,3808
2622,3809
3809,3809
3814,3814
4953,3814
1210,3816
3816,3816
3819,3819
3821,3821
644,3822
3822,3822
4516,3822
2970,3824
3824,3824
3826,3826
394,3827
3827,3827
3832,3832
548,3837
3837,3837
3838,3838
1643,3839
2469,3839
3839,3839
3023,3842
3842,3842
2983,3843
3843,3843
716,3847
3847,3847
3848,3848
3849,3849
3850,3850
1044,3856
3856,3856
3860,3860
3865,3865
1252,3869
3869,3869
3870,3870
3871,3871
1079,3873
3151,3873
3873,3873
3876,3876
3880,3880
5224,3880
617,3884
3884,3884
3886,3886
4347,3886
3889,3889
4067,3889
3897,3897
3900,3900
3901,3901
2815,3902
3902,3902
3905,3905
3906,3906
1058,3909
2018,3909
3909,3909
740,3910
1218,3910
3910,3910
1122,3913
2802,3913
3913,3913
592,3914
610,3914
2231,3914
3914,3914
3667,3923
3923,3923
3924,3924
3248,3926
3926,3926
3932,3932
1289,3933
3933,3933
3935,3935
2318,3944
3944,3944
3945,3945
3947,3947
4565,3947
3950,3950
5232,3950
2194,3952
3952,3952
5019,3952
3656,3955
3955,3955
3956,3956
3957,3957
1520,3964
3862,3964
3964,3964
3969,3969
3972,3972
1451,3978
3978,3978
3983,3983
3984,3984
2971,3985
3985,3985
4649,3985
3984,3986
3986,3986
3989,3989
3990,3990
2905,3991
3991,3991
2244,3995
3995,3995
3376,3998
3998,3998
4002,4002
3576,4004
3977,4004
4004,4004
2536,4005
3348,4005
4005,4005
4007,4007
4009,4009
2386,4010
4010,4010
4012,4012
1453,4013
4013,4013
4016,4016
2444,4021
4021,4021
4022,4022
3395,4026
3531,4026
4026,4026
566,4029
4029,4029
1026,4032
3855,4032
4032,4032
4037,4037
4039,4039
4043,4043
4044,4044
4046,4046
2325,4049
4049,4049
1503,4051
4051,4051
4053,4053
4055,4055
4379,4055
4061,4061
3292,4064
3923,4064
4064,4064
3889,4066
4066,4066
2561,4067
4067,4067
3730,4070
4070,4070
80,4075
4075,4075
8,4081
3143,4081
4081,4081
434,4083
2783,4083
4083,4083
657,4085
4085,4085
2842,4089
4089,4089
2629,4092
4092,4092
3689,4094
4094,4094
2725,4095
3684,4095
4095,4095
3344,4096
4096,4096
3049,4097
3842,4097
4095,4097
4097,4097
4098,4098
5202,4098
3065,4100
4100,4100
3233,4102
4102,4102
4104,4104
4105,4105
2801,4107
4107,4107
732,4108
4108,4108
4110,4110
5111,4110
4111,4111
4114,4114
3661,4115
4115,4115
5107,4115
4118,4118
377,4122
3951,4122
4122,4122
4417,4122
1808,4123
4123,4123
2015,4125
4125,4125
4126,4126
5213,4126
4127,4127
2716,4131
4131,4131
2740,4133
4133,4133
3997,4134
4134,4134
4135,4135
2938,4136
3473,4136
4136,4136
4140,4140
5207,4140
4143,4143
1017,4145
3560,4145
4145,4145
2919,4149
2927,4149
4149,4149
1504,4152
3280,4152
4152,4152
3726,4154
4050,4154
4154,4154
2972,4156
3582,4156
4156,4156
4157,4157
5184,4157
2558,4161
4161,4161
2542,4164
4164,4164
4165,4165
4772,4165
2750,4166
2798,4166
4166,4166
882,4169
4169,4169
3563,4171
4171,4171
4174,4174
5190,4174
1402,4178
1433,4178
4178,4178
4183,4183
2909,4186
4186,4186
2055,4192
2734,4192
4192,4192
3583,4193
4193,4193
4194,4194
3470,4195
4195,4195
1501,4197
3507,4197
4197,4197
1614,4198
4198,4198
3486,4201
4201,4201
4207,4210
4210,4210
718,4211
3893,4211
4211,4211
1796,4213
4210,4213
4212,4213
4213,4213
4214,4214
3384,4215
4215,4215
4842,4215
1867,4220
3162,4220
4220,4220
4223,4223
4911,4223
2712,4226
3905,4226
4226,4226
984,4228
987,4228
3784,4228
4228,4228
266,4234
1597,4234
2519,4234
4234,4234
2763,4235
2765,4235
2768,4235
4235,4235
4237,4237
4987,4237
4240,4240
4247,4247
5085,4247
2877,4250
3382,4250
4250,4250
1470,4252
3953,4252
4252,4252
661,4254
662,4254
4254,4254
3441,4258
3802,4258
4129,4258
4203,4258
4258,4258
3257,4260
4260,4260
4262,4262
554,4274
4274,4274
1476,4278
3007,4278
4278,4278
2076,4279
2426,4279
4279,4279
4286,4286
3403,4287
4287,4287
4289,4289
2359,4294
2368,4294
2454,4294
4294,4294
3335,4296
3431,4296
4296,4296
843,4299
4299,4299
1208,4300
4300,4300
4302,4302
1877,4307
4307,4307
4310,4310
4281,4311
4311,4311
4616,4311
2528,4312
4312,4312
4316,4316
1498,4318
4318,4318
3329,4321
4321,4321
2337,4322
4139,4322
4322,4322
4324,4324
3003,4328
4328,4328
5131,4328
245,4332
4332,4332
4342,4342
4343,4343
3886,4346
4346,4346
3465,4348
4348,4348
3514,4350
4188,4350
4350,4350
4351,4351
717,4357
2428,4357
4357,4357
4361,4361
3112,4366
4366,4366
2111,4370
2295,4370
3804,4370
4370,4370
3690,4372
4372,4372
1322,4374
4374,4374
5149,4374
4134,4378
4378,4378
4055,4379
4377,4379
4379,4379
3997,4380
4380,4380
4382,4382
4959,4382
559,4385
3320,4385
3327,4385
4385,4385
4387,4387
787,4390
2817,4390
4390,4390
4392,4392
3232,4394
4393,4394
4394,4394
3737,4399
4399,4399
1812,4400
4400,4400
1729,4405
4405,4405
3406,4410
4410,4410
810,4415
861,4415
4415,4415
4418,4418
4420,4420
350,4421
4421,4421
3752,4425
4425,4425
4431,4431
3939,4435
4435,4435
611,4438
612,4438
4438,4438
4442,4442
2324,4444
4444,4444
4984,4444
4449,4449
2583,4451
3904,4451
4451,4451
338,4454
3085,4454
3275,4454
4454,4454
551,4458
4458,4458
3903,4460
4115,4460
4460,4460
792,4461
4461,4461
2863,4462
4462,4462
502,4464
2838,4464
4464,4464
1529,4465
2739,4465
4465,4465
2274,4467
4467,4467
2525,4468
4468,4468
4175,4471
4471,4471
2084,4473
3135,4473
4473,4473
3854,4474
4474,4474
4476,4476
3622,4481
4253,4481
4481,4481
4483,4483
4485,4485
1945,4489
1972,4489
3479,4489
3598,4489
4489,4489
4490,4490
1841,4494
4494,4494
429,4498
4498,4498
2744,4501
4355,4501
4501,4501
1400,4503
3321,4503
4503,4503
3109,4506
4331,4506
4506,4506
4508,4508
5218,4508
3555,4511
4182,4511
4510,4511
4511,4511
804,4515
4515,4515
2008,4518
4518,4518
4521,4521
3968,4524
4524,4524
4532,4532
2485,4534
4534,4534
4537,4537
1349,4538
4538,4538
3242,4541
4541,4541
2594,4543
4543,4543
2800,4545
4545,4545
3015,4547
4547,4547
1848,4551
1943,4551
4551,4551
2342,4555
4555,4555
3386,4557
4557,4557
4560,4560
2756,4564
2759,4564
4564,4564
4566,4566
3940,4571
4571,4571
2977,4572
4572,4572
4977,4572
4576,4576
4587,4587
2375,4589
4589,4589
4592,4592
570,4599
4599,4599
4601,4601
1392,4607
2565,4607
4607,4607
1485,4609
2157,4609
4609,4609
1085,4614
1121,4614
4383,4614
4614,4614
4281,4617
4497,4617
4616,4617
4617,4617
4619,4619
4621,4621
2456,4624
4624,4624
4339,4625
4625,4625
1807,4631
3126,4631
4631,4631
4633,4633
4634,4634
4641,4641
3519,4643
4256,4643
4643,4643
3263,4651
4651,4651
3016,4655
3021,4655
3553,4655
4655,4655
4190,4657
4657,4657
2009,4660
4660,4660
1509,4662
4638,4662
4662,4662
4666,4666
721,4670
916,4670
4591,4670
4670,4670
4679,4679
1141,4680
2611,4680
4520,4680
4680,4680
2844,4682
4682,4682
3118,4685
4042,4685
4448,4685
4685,4685
4690,4690
2323,4691
4691,4691
4693,4693
2351,4698
4698,4698
647,4700
2967,4700
3055,4700
4700,4700
4703,4703
2581,4708
4556,4708
4708,4708
3204,4709
4709,4709
2950,4715
2997,4715
3120,4715
4715,4715
4365,4719
4719,4719
3635,4725
4725,4725
2439,4726
2860,4726
3122,4726
4726,4726
562,4728
624,4728
3938,4728
4728,4728
2275,4730
3727,4730
4730,4730
3490,4733
3554,4733
4733,4733
2384,4736
4736,4736
4025,4739
4495,4739
4739,4739
3298,4741
4741,4741
4453,4742
4742,4742
2345,4745
4745,4745
4304,4747
4747,4747
4749,4749
4843,4749
796,4750
4750,4750
122,4752
2302,4752
4752,4752
4099,4754
4429,4754
4754,4754
4756,4756
2429,4759
4326,4759
4595,4759
4759,4759
3397,4760
3868,4760
4760,4760
3566,4763
4763,4763
4764,4764
4766,4766
3231,4769
4769,4769
3139,4773
4678,4773
4773,4773
3922,4776
4776,4776
1295,4779
4779,4779
4783,4783
2363,4785
4784,4785
4785,4785
1885,4787
4787,4787
4792,4792
203,4793
4793,4793
4413,4796
4796,4796
4799,4799
2457,4802
3955,4802
4223,4802
4802,4802
2806,4804
4804,4804
625,4808
4808,4808
4810,4810
3768,4816
4816,4816
4424,4821
4821,4821
1143,4823
2652,4823
4823,4823
2635,4826
3419,4826
4826,4826
2339,4829
4829,4829
4830,4831
4831,4831
4834,4834
2551,4837
4399,4837
4837,4837
3258,4840
4323,4840
4749,4840
4840,4840
3821,4842
4842,4842
2374,4844
3963,4844
4586,4844
4841,4844
